worker_id,worker_name,worker_type,home_sigungu_code,sido_name,sigungu_name,status,availability_status,travel_distance_km,travel_time_hour,battery_percent,battery_context
DR94711,박윤서,드론요원,38080,경상남도,밀양시,현장,업무 중,44.05,6.42,89.0,드론 배터리
FR30258,윤민준,현장요원,38090,경상남도,거제시,복귀,복귀 중,42.65,5.5,50.0,현장 단말/장비 배터리
PR60885,박민서,방제요원,38090,경상남도,거제시,복귀,복귀 중,43.71,7.3,44.0,현장 단말/장비 배터리
DR24302,권건우,드론요원,38090,경상남도,거제시,복귀,복귀 중,4.29,0.74,50.0,드론 배터리
PR44786,황채원,방제요원,38100,경상남도,양산시,대기,즉시 가용,40.54,6.94,48.0,현장 단말/장비 배터리
FR91888,정윤서,현장요원,38100,경상남도,양산시,현장,업무 중,40.88,5.51,87.0,현장 단말/장비 배터리
DR51976,정예준,드론요원,38100,경상남도,양산시,복귀,복귀 중,7.39,1.07,100.0,드론 배터리
PR74903,윤준우,방제요원,38111,경상남도,창원시 의창구,현장,업무 중,10.29,1.84,44.0,현장 단말/장비 배터리
FR91293,장민서,현장요원,38111,경상남도,창원시 의창구,대기,즉시 가용,34.98,4.91,50.0,현장 단말/장비 배터리
DR22352,임민준,드론요원,38111,경상남도,창원시 의창구,복귀,복귀 중,9.25,1.76,79.0,드론 배터리
DR66669,권서현,드론요원,38112,경상남도,창원시 성산구,출동,이동 중,7.31,0.75,93.0,드론 배터리
PR49311,이서현,방제요원,38112,경상남도,창원시 성산구,현장,업무 중,20.23,4.01,30.0,현장 단말/장비 배터리
FR23579,윤지호,현장요원,38112,경상남도,창원시 성산구,복귀,복귀 중,23.69,4.34,56.0,현장 단말/장비 배터리
DR11545,최예준,드론요원,38113,경상남도,창원시 마산합포구,대기,즉시 가용,30.16,4.16,93.0,드론 배터리
FR40372,정건우,현장요원,38113,경상남도,창원시 마산합포구,복귀,복귀 중,36.49,5.23,93.0,현장 단말/장비 배터리
FR33791,박지아,현장요원,38113,경상남도,창원시 마산합포구,출동,이동 중,22.97,4.17,92.0,현장 단말/장비 배터리
PR94877,황하은,방제요원,38113,경상남도,창원시 마산합포구,복귀,복귀 중,14.1,1.85,46.0,현장 단말/장비 배터리
PR28811,조도윤,방제요원,38113,경상남도,창원시 마산합포구,복귀,복귀 중,3.6,0.45,82.0,현장 단말/장비 배터리
FR84946,김도윤,현장요원,38114,경상남도,창원시 마산회원구,복귀,복귀 중,19.12,3.33,48.0,현장 단말/장비 배터리
DR96410,서준우,드론요원,38114,경상남도,창원시 마산회원구,대기,즉시 가용,2.59,0.28,93.0,드론 배터리
PR41420,오하은,방제요원,38114,경상남도,창원시 마산회원구,출동,이동 중,32.63,3.99,48.0,현장 단말/장비 배터리
PR92223,최도현,방제요원,38115,경상남도,창원시 진해구,현장,업무 중,45.83,8.0,50.0,현장 단말/장비 배터리
FR77800,서현우,현장요원,38115,경상남도,창원시 진해구,출동,이동 중,7.92,0.97,90.0,현장 단말/장비 배터리
DR22224,조도윤,드론요원,38115,경상남도,창원시 진해구,출동,이동 중,1.28,0.13,98.0,드론 배터리
FR46671,오민준,현장요원,38510,경상남도,의령군,복귀,복귀 중,45.01,7.25,50.0,현장 단말/장비 배터리
FR62691,임수아,현장요원,38510,경상남도,의령군,현장,업무 중,44.29,7.53,38.0,현장 단말/장비 배터리
DR22166,임지호,드론요원,38510,경상남도,의령군,출동,이동 중,25.58,3.36,43.0,드론 배터리
PR49522,서지호,방제요원,38510,경상남도,의령군,출동,이동 중,4.21,0.65,49.0,현장 단말/장비 배터리
PR81358,권지호,방제요원,38510,경상남도,의령군,현장,업무 중,31.22,5.05,56.0,현장 단말/장비 배터리
FR45867,정민서,현장요원,38520,경상남도,함안군,복귀,복귀 중,0.49,0.07,28.0,현장 단말/장비 배터리
FR53169,신도윤,현장요원,38520,경상남도,함안군,현장,업무 중,32.01,4.36,42.0,현장 단말/장비 배터리
DR51680,이하은,드론요원,38520,경상남도,함안군,복귀,복귀 중,47.33,6.58,44.0,드론 배터리
PR33033,최서현,방제요원,38520,경상남도,함안군,복귀,복귀 중,26.32,4.94,75.0,현장 단말/장비 배터리
PR84993,최채원,방제요원,38520,경상남도,함안군,대기,즉시 가용,43.27,6.71,77.0,현장 단말/장비 배터리
FR41476,임건우,현장요원,38530,경상남도,창녕군,복귀,복귀 중,18.48,2.54,16.0,현장 단말/장비 배터리
FR28931,박서현,현장요원,38530,경상남도,창녕군,출동,이동 중,44.14,4.99,48.0,현장 단말/장비 배터리
PR51674,서채원,방제요원,38530,경상남도,창녕군,대기,즉시 가용,29.98,5.93,31.0,현장 단말/장비 배터리
PR29472,조윤서,방제요원,38530,경상남도,창녕군,출동,이동 중,16.38,1.73,35.0,현장 단말/장비 배터리
DR20670,황지호,드론요원,38530,경상남도,창녕군,대기,즉시 가용,39.23,7.03,78.0,드론 배터리
PR26395,임도윤,방제요원,38540,경상남도,고성군,출동,이동 중,6.76,0.8,92.0,현장 단말/장비 배터리
PR70742,박윤서,방제요원,38540,경상남도,고성군,출동,이동 중,7.41,1.05,92.0,현장 단말/장비 배터리
FR91764,권건우,현장요원,38540,경상남도,고성군,출동,이동 중,40.39,5.42,47.0,현장 단말/장비 배터리
PR84636,조윤서,방제요원,38540,경상남도,고성군,대기,즉시 가용,41.47,5.77,42.0,현장 단말/장비 배터리
FR89174,강도윤,현장요원,38540,경상남도,고성군,대기,즉시 가용,12.97,2.17,55.0,현장 단말/장비 배터리
PR73060,김지호,방제요원,38540,경상남도,고성군,출동,이동 중,32.43,5.35,55.0,현장 단말/장비 배터리
FR25293,김도현,현장요원,38540,경상남도,고성군,복귀,복귀 중,0.67,0.11,58.0,현장 단말/장비 배터리
DR79246,윤서연,드론요원,38540,경상남도,고성군,대기,즉시 가용,0.95,0.15,70.0,드론 배터리
PR73576,정건우,방제요원,38540,경상남도,고성군,출동,이동 중,23.57,4.38,74.0,현장 단말/장비 배터리
DR64484,최수아,드론요원,38540,경상남도,고성군,현장,업무 중,42.43,7.37,76.0,드론 배터리
DR62386,이지아,드론요원,38540,경상남도,고성군,복귀,복귀 중,24.31,3.87,78.0,드론 배터리
FR91067,황윤서,현장요원,38540,경상남도,고성군,복귀,복귀 중,40.66,6.57,88.0,현장 단말/장비 배터리
PR60444,황서현,방제요원,38550,경상남도,남해군,대기,즉시 가용,14.69,1.76,93.0,현장 단말/장비 배터리
PR62450,윤지아,방제요원,38550,경상남도,남해군,복귀,복귀 중,36.96,6.63,44.0,현장 단말/장비 배터리
DR21415,정지아,드론요원,38550,경상남도,남해군,복귀,복귀 중,15.07,2.52,70.0,드론 배터리
FR77490,권지아,현장요원,38550,경상남도,남해군,현장,업무 중,20.66,2.45,81.0,현장 단말/장비 배터리
FR15997,김채원,현장요원,38550,경상남도,남해군,복귀,복귀 중,48.48,8.0,86.0,현장 단말/장비 배터리
PR59219,한준우,방제요원,38560,경상남도,하동군,출동,이동 중,47.08,8.0,50.0,현장 단말/장비 배터리
FR50212,박예준,현장요원,38560,경상남도,하동군,현장,업무 중,47.61,7.99,47.0,현장 단말/장비 배터리
DR74615,윤민서,드론요원,38560,경상남도,하동군,현장,업무 중,25.43,3.83,92.0,드론 배터리
PR17667,강민준,방제요원,38560,경상남도,하동군,복귀,복귀 중,14.9,1.64,50.0,현장 단말/장비 배터리
FR23019,박서현,현장요원,38560,경상남도,하동군,현장,업무 중,27.09,3.48,47.0,현장 단말/장비 배터리
FR93692,장지아,현장요원,38570,경상남도,산청군,출동,이동 중,14.94,2.03,49.0,현장 단말/장비 배터리
DR52283,정윤서,드론요원,38570,경상남도,산청군,대기,즉시 가용,20.49,2.71,16.0,드론 배터리
PR56598,이서연,방제요원,38570,경상남도,산청군,출동,이동 중,32.23,5.48,73.0,현장 단말/장비 배터리
PR12798,권지호,방제요원,38570,경상남도,산청군,현장,업무 중,34.46,4.68,48.0,현장 단말/장비 배터리
PR96283,한도윤,방제요원,38570,경상남도,산청군,복귀,복귀 중,48.36,8.0,47.0,현장 단말/장비 배터리
DR38930,이채원,드론요원,38570,경상남도,산청군,복귀,복귀 중,30.3,3.24,49.0,드론 배터리
FR42631,김서현,현장요원,38570,경상남도,산청군,대기,즉시 가용,19.24,3.8,31.0,현장 단말/장비 배터리
FR19356,장도현,현장요원,38570,경상남도,산청군,복귀,복귀 중,27.16,3.21,32.0,현장 단말/장비 배터리
FR92956,최민서,현장요원,38570,경상남도,산청군,대기,즉시 가용,21.71,2.2,35.0,현장 단말/장비 배터리
PR68901,박예준,방제요원,38570,경상남도,산청군,복귀,복귀 중,14.78,1.87,46.0,현장 단말/장비 배터리
PR34318,김도현,방제요원,38570,경상남도,산청군,출동,이동 중,44.15,7.15,46.0,현장 단말/장비 배터리
FR22315,조건우,현장요원,38570,경상남도,산청군,복귀,복귀 중,26.06,5.17,60.0,현장 단말/장비 배터리
PR67344,이지아,방제요원,38570,경상남도,산청군,출동,이동 중,27.95,4.31,62.0,현장 단말/장비 배터리
DR33414,이예준,드론요원,38570,경상남도,산청군,출동,이동 중,43.67,5.25,62.0,드론 배터리
DR84843,최서연,드론요원,38570,경상남도,산청군,현장,업무 중,32.09,4.46,62.0,드론 배터리
FR30789,임현우,현장요원,38570,경상남도,산청군,대기,즉시 가용,31.46,3.28,70.0,현장 단말/장비 배터리
PR52425,강채원,방제요원,38570,경상남도,산청군,출동,이동 중,36.62,4.67,76.0,현장 단말/장비 배터리
PR21728,정채원,방제요원,38570,경상남도,산청군,현장,업무 중,12.44,1.87,87.0,현장 단말/장비 배터리
FR11170,서민서,현장요원,38570,경상남도,산청군,복귀,복귀 중,48.44,7.66,88.0,현장 단말/장비 배터리
PR51515,황민서,방제요원,38570,경상남도,산청군,현장,업무 중,49.08,8.0,96.0,현장 단말/장비 배터리
FR70115,장민준,현장요원,38580,경상남도,함양군,복귀,복귀 중,24.88,3.73,54.0,현장 단말/장비 배터리
FR17217,강예준,현장요원,38580,경상남도,함양군,현장,업무 중,32.66,3.39,64.0,현장 단말/장비 배터리
PR10207,임지호,방제요원,38580,경상남도,함양군,출동,이동 중,5.91,0.87,46.0,현장 단말/장비 배터리
FR16426,한도윤,현장요원,38580,경상남도,함양군,현장,업무 중,5.44,1.08,54.0,현장 단말/장비 배터리
PR78118,정지아,방제요원,38580,경상남도,함양군,출동,이동 중,36.46,5.46,47.0,현장 단말/장비 배터리
FR92110,권윤서,현장요원,38580,경상남도,함양군,대기,즉시 가용,9.03,1.71,48.0,현장 단말/장비 배터리
FR81741,김민서,현장요원,38580,경상남도,함양군,대기,즉시 가용,13.91,2.27,49.0,현장 단말/장비 배터리
PR46913,김지호,방제요원,38580,경상남도,함양군,현장,업무 중,12.72,1.36,38.0,현장 단말/장비 배터리
PR27635,임지아,방제요원,38580,경상남도,함양군,복귀,복귀 중,6.1,1.13,42.0,현장 단말/장비 배터리
DR85680,김지호,드론요원,38580,경상남도,함양군,대기,즉시 가용,34.27,6.17,45.0,드론 배터리
FR87183,윤지호,현장요원,38580,경상남도,함양군,대기,즉시 가용,32.97,4.79,56.0,현장 단말/장비 배터리
DR53321,강지호,드론요원,38580,경상남도,함양군,복귀,복귀 중,41.69,8.0,61.0,드론 배터리
PR65974,황윤서,방제요원,38580,경상남도,함양군,현장,업무 중,30.44,4.01,67.0,현장 단말/장비 배터리
DR73110,이예준,드론요원,38580,경상남도,함양군,현장,업무 중,7.77,1.13,68.0,드론 배터리
PR59668,한채원,방제요원,38580,경상남도,함양군,대기,즉시 가용,41.01,7.21,70.0,현장 단말/장비 배터리
PR99893,김서현,방제요원,38580,경상남도,함양군,대기,즉시 가용,16.66,2.33,72.0,현장 단말/장비 배터리
PR90223,조지호,방제요원,38580,경상남도,함양군,대기,즉시 가용,2.91,0.46,80.0,현장 단말/장비 배터리
PR15962,신수아,방제요원,38580,경상남도,함양군,출동,이동 중,16.69,2.6,81.0,현장 단말/장비 배터리
DR17342,권수아,드론요원,38580,경상남도,함양군,현장,업무 중,41.76,5.43,92.0,드론 배터리
FR85886,강건우,현장요원,38580,경상남도,함양군,현장,업무 중,18.01,1.87,98.0,현장 단말/장비 배터리
PR24802,황지아,방제요원,38590,경상남도,거창군,현장,업무 중,44.38,6.39,47.0,현장 단말/장비 배터리
PR98705,임채원,방제요원,38590,경상남도,거창군,대기,즉시 가용,15.64,2.72,64.0,현장 단말/장비 배터리
FR40737,황현우,현장요원,38590,경상남도,거창군,복귀,복귀 중,0.14,0.02,49.0,현장 단말/장비 배터리
PR65278,서지아,방제요원,38590,경상남도,거창군,출동,이동 중,32.44,5.83,49.0,현장 단말/장비 배터리
FR44619,권윤서,현장요원,38590,경상남도,거창군,대기,즉시 가용,23.21,2.55,50.0,현장 단말/장비 배터리
FR77070,정도윤,현장요원,38590,경상남도,거창군,출동,이동 중,3.75,0.65,32.0,현장 단말/장비 배터리
DR74441,강도윤,드론요원,38590,경상남도,거창군,대기,즉시 가용,16.03,2.13,35.0,드론 배터리
PR66734,한서현,방제요원,38590,경상남도,거창군,복귀,복귀 중,33.09,4.13,44.0,현장 단말/장비 배터리
PR96947,김예준,방제요원,38590,경상남도,거창군,현장,업무 중,32.36,4.3,56.0,현장 단말/장비 배터리
DR62858,윤도현,드론요원,38590,경상남도,거창군,복귀,복귀 중,40.86,4.41,56.0,드론 배터리
PR54921,박채원,방제요원,38590,경상남도,거창군,현장,업무 중,9.14,1.28,58.0,현장 단말/장비 배터리
DR11526,정서연,드론요원,38590,경상남도,거창군,복귀,복귀 중,32.17,3.72,60.0,드론 배터리
FR63707,조채원,현장요원,38590,경상남도,거창군,출동,이동 중,14.77,1.54,63.0,현장 단말/장비 배터리
PR23593,이하은,방제요원,38590,경상남도,거창군,복귀,복귀 중,20.8,3.31,72.0,현장 단말/장비 배터리
FR99881,정지호,현장요원,38590,경상남도,거창군,대기,즉시 가용,31.52,4.1,84.0,현장 단말/장비 배터리
FR64896,장예준,현장요원,38590,경상남도,거창군,대기,즉시 가용,41.53,4.59,92.0,현장 단말/장비 배터리
PR98857,한민준,방제요원,38590,경상남도,거창군,출동,이동 중,26.24,4.58,92.0,현장 단말/장비 배터리
PR57002,강도현,방제요원,38590,경상남도,거창군,출동,이동 중,30.57,5.69,93.0,현장 단말/장비 배터리
DR68598,박지아,드론요원,38590,경상남도,거창군,대기,즉시 가용,15.8,3.13,95.0,드론 배터리
FR23928,임서현,현장요원,38590,경상남도,거창군,현장,업무 중,24.89,4.0,99.0,현장 단말/장비 배터리
FR37379,조지아,현장요원,38600,경상남도,합천군,출동,이동 중,43.47,5.79,49.0,현장 단말/장비 배터리
DR59436,서도현,드론요원,38600,경상남도,합천군,출동,이동 중,27.64,2.92,49.0,드론 배터리
PR10866,황민준,방제요원,38600,경상남도,합천군,현장,업무 중,26.61,3.76,92.0,현장 단말/장비 배터리
DR95686,임도윤,드론요원,38600,경상남도,합천군,대기,즉시 가용,49.58,8.0,44.0,드론 배터리
PR11198,박예준,방제요원,38600,경상남도,합천군,복귀,복귀 중,10.94,1.59,46.0,현장 단말/장비 배터리
FR59436,이준우,현장요원,38600,경상남도,합천군,출동,이동 중,33.68,5.4,48.0,현장 단말/장비 배터리
DR84289,윤지호,드론요원,38600,경상남도,합천군,현장,업무 중,23.78,2.49,48.0,드론 배터리
PR57139,임준우,방제요원,38600,경상남도,합천군,복귀,복귀 중,25.64,3.84,44.0,현장 단말/장비 배터리
DR66873,박지아,드론요원,38600,경상남도,합천군,대기,즉시 가용,32.25,4.29,88.0,드론 배터리
PR97584,이도윤,방제요원,38600,경상남도,합천군,출동,이동 중,2.43,0.24,48.0,현장 단말/장비 배터리
FR82970,장서연,현장요원,38600,경상남도,합천군,복귀,복귀 중,47.43,8.0,49.0,현장 단말/장비 배터리
PR75826,임민준,방제요원,38600,경상남도,합천군,대기,즉시 가용,40.66,6.81,49.0,현장 단말/장비 배터리
PR32185,강채원,방제요원,38600,경상남도,합천군,대기,즉시 가용,7.0,1.08,46.0,현장 단말/장비 배터리
PR58589,한지호,방제요원,38600,경상남도,합천군,출동,이동 중,15.65,1.64,28.0,현장 단말/장비 배터리
PR53236,정지호,방제요원,38600,경상남도,합천군,복귀,복귀 중,11.5,1.81,31.0,현장 단말/장비 배터리
